"inst_id","sido","sgg","openDate","bedCount","instkind","revenue1","salescost1","sga1","salary1","noi1","noe1","interest1","ctax1","profit1","liquidAsset1","quickAsset1","receivableS1","inventoryAsset1","nonCAsset1","tanAsset1","OnonCAsset1","receivableL1","debt1","liquidLiabilities1","shortLoan1","NCLiabilities1","longLoan1","netAsset1","surplus1","revenue2","salescost2","sga2","salary2","noi2","noe2","interest2","ctax2","profit2","liquidAsset2","quickAsset2","receivableS2","inventoryAsset2","nonCAsset2","tanAsset2","OnonCAsset2","receivableL2","debt2","liquidLiabilities2","shortLoan2","NCLiabilities2","longLoan2","netAsset2","surplus2","employee1","employee2","ownerChange","year","difyea","employee_mean","size","inst_id","dif1","dif2","dif3","dif4","dif5","dif6","dif7","dif8","dif9","dif10","dif11","dif12","dif13","dif14","dif15","dif16","dif17","dif18","dif19","dif20","dif21","dif22","dif23","dif24"
326,"seoul",52,20071023,188,5,7076517445,437440464,5997597082,3178469750,5948528,3066600,0,97387100,546974727,2478398936,2465753246,632011860,12645690,5246906923,5146646923,100260000,0,1830139595,1356093485,0,474046110,0,5895166264,0,6396648832,396476702,5458001476,2898863180,2552260,12933526,7934465,14830575,516958813,1189395946,1186140866,455543450,3255080,5350630243,5250370243,100260000,0,1191834652,1059697892,0,132136760,0,5348191537,0,92,89,"same","2007",10,90.5,278.5,388,679868613,40963762,539595606,279606570,3396268,-9866926,-7934465,82556525,30015914,1289002990,1279612380,176468410,9390610,-103723320,-103723320,0,0,638304943,296395593,0,341909350,0,546974727,0
330,"choongbuk",57,20090508,174,5,4625146250,0,4464409285,2208583336,34999144,95069924,87469375,0,100666185,476455519,476455519,303921858,0,4677990363,4666330363,11660000,0,3818442750,1520053069,0,2298389681,2298389681,1336003132,562073772,4685275140,0,4453379801,2227336005,37609323,91735802,86485802,0,177768860,370962594,370962594,247732720,0,4248879992,4241279992,7600000,0,3384505639,1554505639,0,1.83e+09,1.83e+09,1235336947,562073772,80,67,"same","2009",8,73.5,247.5,389,-60128890,0,11029484,-18752669,-2610179,3334122,983573,0,-77102675,105492925,105492925,56189138,0,429110371,425050371,4060000,0,433937111,-34452570,0,468389681,468389681,100666185,0
334,"busan",61,19990212,25,4,6471901320,352489792,6122838171,3868987350,39822971,26847910,21847910,2441010,7107408,1659182537,1604580075,1175707360,54602462,7807625094,7623438324,130320000,0,2905561718,261902315,0,2643659403,8e+08,6561245913,1820237995,6543863477,353956148,6218292255,3828402230,73156238,30774710,22319195,0,13996602,1601501039,1560037559,859885730,41463480,7852941805,7668755035,130320000,0,2900304339,256644936,0,2643659403,8e+08,6554138505,1813130587,99,95,"same","1999",18,97,122,390,-71962157,-1466356,-95454084,40585120,-33333267,-3926800,-471285,2441010,-6889194,57681498,44542516,315821630,13138982,-45316711,-45316711,0,0,5257379,5257379,0,0,0,7107408,7107408
336,"busan",62,20100423,194,5,9415617490,0,8968913624,5677301293,131414973,559742865,67442885,89043270,-70667296,2201031755,2201031755,1376992103,0,7257672915,5275394718,5e+08,0,5791812668,1152504760,0,4639307908,2.04e+09,3666892002,1239850236,9556086350,0,8847120004,5493770718,125568389,645188834,46754914,210419010,-21073109,1815022642,1815022642,1164451157,0,6868778499,5124337672,5e+08,0,4946241843,689785015,0,4256456828,2.08e+09,3737559298,1310517532,31,26,"same","2010",7,28.5,222.5,391,-140468860,0,121793620,183530575,5846584,-85445969,20687971,-121375740,-49594187,386009113,386009113,212540946,0,388894416,151057046,0,0,845570825,462719745,0,382851080,-4e+07,-70667296,-70667296
337,"busan",62,20060621,275,5,15660220800,1371181122,12233635706,7414728953,111278814,1300109363,200073493,256150850,610422573,5742607277,5732021706,1467171435,10585571,9108292328,6641812128,2140300000,0,5826243871,496243871,0,5.33e+09,5.33e+09,9024655734,0,16070778740,1437084397,12067942021,7249774409,84023627,1280633508,207177542,322238920,1046903521,5140492775,5130314041,1373224395,10178734,9875138768,7180398568,2156560000,0,6601398382,906398382,415479890,5.7e+09,5.7e+09,8414233161,0,36,34,"same","2006",11,35,310,392,-410557940,-65903275,165693685,164954544,27255187,19475855,-7104049,-66088070,-436480948,602114502,601707665,93947040,406837,-766846440,-538586440,-16260000,0,-775154511,-410154511,-415479890,-3.7e+08,-3.7e+08,610422573,0
341,"busan",66,20100226,0,5,39441590,1835644,113993911,54852537,3240000,146544398,12726531,8433480,-228125843,44027348,44027348,37018505,0,3720335025,3720335025,0,0,2029206430,144206430,0,1.89e+09,1.89e+09,1735155943,0,2284414711,652246618,1727133859,1037262094,5707843,68518194,67216051,9773610,-167549727,106622964,96552484,45816871,1637000,3869996732,3858040732,11956000,0,2013337910,128337910,0,1.89e+09,1.89e+09,1963281786,0,48,48,"non","2010",7,48,48,393,-2244973121,-650410974,-1613139948,-982409557,-2467843,78026204,-54489520,-1340130,-60576116,-62595616,-52525136,-8798366,-1637000,-149661707,-137705707,-11956000,0,15868520,15868520,0,0,0,-228125843,0
343,"busan",67,20080804,175,5,4324061550,145170512,3688645504,2062700526,54516801,157277722,110692050,61854780,325629833,2356176969,2350994864,424957790,5182105,5294389541,5294389541,0,0,3984782764,484782764,0,3.5e+09,3.5e+09,3665783746,2170400355,4137903370,136085133,3491813581,1932590050,51365317,207563853,152655180,57596940,296209180,1889037340,1879150502,419142870,9886838,5450482767,5450482767,0,0,3999366194,499366194,0,3.5e+09,3.5e+09,3340153913,1844770522,82,79,"same","2008",9,80.5,255.5,394,186158180,9085379,196831923,130110476,3151484,-50286131,-41963130,4257840,29420653,467139629,471844362,5814920,-4704733,-156093226,-156093226,0,0,-14583430,-14583430,0,0,0,325629833,325629833
348,"choongnam",73,20110404,162,5,3235888530,153447922,2977818282,1851296220,888311,45416388,44766388,5161720,54932529,895916147,869790527,632674512,26125620,3448522269,3409122269,39400000,0,2047027775,387950833,0,1659076942,1.41e+09,2297410641,0,2963309660,151221464,2656666425,1752450220,4098683,99794869,39766943,0,59725585,692205209,670070009,576012728,22135200,3348350366,3308950366,39400000,0,1784794973,392577091,0,1392217882,1.09e+09,2255760602,0,81,78,"same","2011",6,79.5,241.5,395,272578870,2226458,321151857,98846000,-3210372,-54378481,4999445,5161720,-4793056,203710938,199720518,56661784,3990420,100171903,100171903,0,0,262232802,-4626258,0,266859060,3.2e+08,41650039,0
368,"gyeonggi",99,20080807,149,5,17855223156,0,20831295203,10119106740,1972119859,314182108,291767884,0,-1318134296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18522303265,0,19564511794,9904327332,817477479,273357912,270787028,0,-498088962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,"same","2008",9,37,186,396,-667080109,0,1266783409,214779408,1154642380,40824196,20980856,0,-820045334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,"gyeongnam",101,20121030,236,5,6424633770,277509390,5521852244,3469814470,20630098,120726816,85682325,59746400,465429018,2217284696,2217284696,948943639,0,5261753789,5151045586,4900000,0,3256514976,578514976,0,2.68e+09,2.68e+09,4222523509,900028311,5944442070,280006095,5203995098,3243576450,25429430,110590376,91416502,11671164,363608767,1463296250,1463296250,740330025,0,5544472812,5422192638,6900000,0,3206273805,566273805,0,2.64e+09,2.64e+09,3801495257,479000059,19,17,"same","2012",5,18,254,397,480191700,-2496705,317857146,226238020,-4799332,10136440,-5734177,48075236,101820251,753988446,753988446,208613614,0,-282719023,-271147052,-2e+06,0,50241171,12241171,0,4e+07,4e+07,421028252,421028252
374,"gyeongbuk",107,20120618,142,5,872461860,0,797293612,379791952,11506491,16506706,15990706,0,70168033,1665423333,1665423333,0,0,4569689384,4524689384,3e+07,0,2606700604,328700604,0,2.28e+09,2.28e+09,3628412113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1,"non","2012",5,40,182,398,872461860,0,797293612,379791952,11506491,16506706,15990706,0,70168033,1665423333,1665423333,0,0,4569689384,4524689384,3e+07,0,2606700604,328700604,0,2.28e+09,2.28e+09,3628412113,0
377,"gyeongbuk",113,20130523,377,5,13842183880,0,11011996719,6791354810,122104378,1691550874,200233334,279212463,981528202,3369634598,3326634598,1908242010,4.3e+07,14500245765,14060793449,109970000,0,14307786082,3950517666,0,10357268416,6571860000,3562094281,0,13158971915,0,11091862203,6027463234,125458084,1308850453,233755985,191856440,691860903,2353032540,2309714152,1669601703,43318388,14347838926,14228980546,87970000,0,14120305387,4404083387,0,9716222000,7412540000,2580566079,0,31,29,"same","2013",4,30,407,399,683211965,0,-79865484,763891576,-3353706,382700421,-33522651,87356023,289667299,1016602058,1016920446,238640307,-318388,152406839,-168187097,2.2e+07,0,187480695,-453565721,0,641046416,-840680000,981528202,0
380,"choongbuk",117,20100913,12,5,1703219120,0,1722127416,1089792630,13420717,32463055,24862815,0,-37950634,581054581,581054581,210391970,0,1592363136,1592363136,0,0,792979502,132979502,0,6.6e+08,6.6e+08,1380438215,0,1758359400,0,1649947308,994300010,14739674,41559557,31207765,0,81592209,558304424,558304424,141961820,0,1691894729,1691894729,0,0,821284184,161284184,0,6.6e+08,6.6e+08,1428914969,0,43,40,"change","2010",7,41.5,53.5,400,-55140280,0,72180108,95492620,-1318957,-9096502,-6344950,0,-119542843,22750157,22750157,68430150,0,-99531593,-99531593,0,0,-28304682,-28304682,0,0,0,-48476754,0
382,"ulsan",123,19970422,103,4,81592457513,14958384377,58382491504,41180659590,1001900508,1061933692,468197565,1470911860,6720636588,25208553928,24940224029,0,268329899,59508838127,57342481111,143076700,0,37219430599,15350916476,0,21868514123,12685694668,47497961456,23771308976,74988954767,14321305145,53528122314,37143493440,3724670865,1278392545,622136040,1336396350,8249409278,19204498353,18964510736,160910,239987617,60468891364,57733957122,133346700,0,38896064849,15317519808,0,23578545041,14791061480,40777324868,23771308976,78,75,"same","1997",20,76.5,179.5,401,6603502746,637079232,4854369190,4037166150,-2722770357,-216458853,-153938475,134515510,-1528772690,6004055575,5975713293,-160910,28342282,-960053237,-391476011,9730000,0,-1676634250,33396668,0,-1710030918,-2105366812,6720636588,0
387,"gyeongbuk",132,20060401,74,5,2755846059,0,2691651035,1561923089,25577201,68603268,68603252,5846521,15322436,1835339403,1835339403,394648499,0,2335423937,2056548494,110450000,0,2124576277,99576277,0,2.03e+09,2.03e+09,2046187063,0,2664335589,0,2592821966,1421629353,27984621,76148394,75988692,4852670,18497180,1857458476,1857458476,482482067,0,2280193036,2011767593,1e+08,0,2106786885,81786885,0,2.03e+09,2.03e+09,2030864627,0,72,70,"same","2006",11,71,145,402,91510470,0,98829069,140293736,-2407420,-7545126,-7385440,993851,-3174744,-22119073,-22119073,-87833568,0,55230901,44780901,10450000,0,17789392,17789392,0,0,0,15322436,0
388,"gyeongbuk",132,20000801,102,4,9737271345,0,0,0,0,10071681269,0,0,-334409924,330859584,330859584,278571137,0,3682387256,3592387256,9e+07,0,4482911371,1541896877,0,2941014494,2063135822,-469664531,0,6916241703,0,0,0,0,7649475492,0,0,-733233789,387778576,387778576,168735651,0,3568485346,3498485346,7e+07,0,4879530859,1416482643,0,3463048216,2422436487,-923266937,0,50,31,"same","2000",17,40.5,142.5,403,2821029642,0,0,0,0,2422205777,0,0,398823865,-56918992,-56918992,109835486,0,113901910,93901910,2e+07,0,-396619488,125414234,0,-522033722,-359300665,453602406,0
389,"gyeonggi",134,20120503,53,4,6296805353,1192329214,4880757704,3477671958,52545761,235283634,199148566,7108830,33871732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6209962225,0,5861164025,3111653649,24638178,235218890,0,14258180,123959308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,76,"same","2012",5,78,131,404,86843128,1192329214,-980406321,366018309,27907583,64744,199148566,-7149350,-90087576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,"incheon",140,19990610,20,2,1093225342,0,1064146298,645557966,5894591,6499454,1634316,3329587,25144594,256618464,255632464,0,986000,926064669,723000367,203064302,2664302,105100776,75100776,0,3e+07,3e+07,1077582357,0,1046621924,0,1002233429,583760285,2753251,5007863,2380833,2338800,39795083,228717446,227800446,0,917000,940021101,737154708,202866393,2466393,116300784,75300784,0,4.1e+07,4.1e+07,1052437763,0,26,23,"same","1999",18,24.5,44.5,405,46603418,0,61912869,61797681,3141340,1491591,-746517,990787,-14650489,27901018,27832018,0,69000,-13956432,-14154341,197909,197909,-11200008,-200008,0,-1.1e+07,-1.1e+07,25144594,0
395,"jeonbuk",143,20161229,156,5,10611031,0,8800,0,0,0,0,0,10602231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,"non","2016",1,27,183,406,10611031,0,8800,0,0,0,0,0,10602231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,"jeonbuk",143,20161229,156,5,10611031,0,8800,0,0,0,0,0,10602231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,"non","2016",1,27,183,407,10611031,0,8800,0,0,0,0,0,10602231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,"jeonbuk",147,20130722,194,5,5479247780,295974633,5173015225,3263054070,7071508,70040708,65052343,0,-52711278,753946845,744070595,529993532,9876250,6845456374,6617844688,25799000,0,2186917692,356470648,0,1830447044,1830447044,5412485527,0,5228549030,326796181,5123227065,3153987490,26282595,82381907,77726069,0,-277573528,839722067,829705727,590637123,10016340,7106466367,6958012823,20799000,0,2470991629,378970298,0,2092021331,2092021331,5475196805,0,7,7,"same","2013",4,7,201,408,250698750,-30821548,49788160,109066580,-19211087,-12341199,-12673726,0,224862250,-85775222,-85635132,-60643591,-140090,-261009993,-340168135,5e+06,0,-284073937,-22499650,0,-261574287,-261574287,-62711278,0
398,"jeju",149,20070912,13,5,7492834149,0,6547069893,2527670216,148120856,601828753,193531715,141779000,350277359,2292805432,2219604938,765749755,73200494,8309067142,7513837205,31125000,0,6938766297,271496858,0,6667269439,5646644000,3663106277,0,7280189837,0,5952265934,2540482850,196931214,789245776,116581458,64761260,670848081,1779101713,1717013386,998679520,62088327,8372412490,7452794935,30450000,0,6934269394,476785314,0,6457484080,5786636000,3217244809,0,81,80,"same","2007",10,80.5,93.5,409,212644312,0,594803959,-12812634,-48810358,-187417023,76950257,77017740,-320570722,513703719,502591552,-232929765,11112167,-63345348,61042270,675000,0,4496903,-205288456,0,209785359,-139992000,445861468,0
401,"gyeongnam",155,20080602,170,4,7897860940,866883987,6393699075,3553658000,30827145,296902093,132573374,60703130,310499800,1176098219,1152938480,5467970,23159739,8739596303,8668758285,38031200,0,4041861864,791129612,0,3250732252,3250732252,5873832658,1424647237,7783065290,885272296,6199745642,3397664638,15251327,351730258,167720824,73237127,288331294,1012792485,993819876,6565300,18972609,8728740043,8495281869,48057200,0,3859567537,709244707,0,3150322830,3150322830,5881964991,1299147437,6,98,"same","2008",9,52,222,410,114795650,-18388309,193953433,155993362,15575818,-54828165,-35147450,-12533997,22168506,163305734,159118604,-1097330,4187130,10856260,173476416,-10026000,0,182294327,81884905,0,100409422,100409422,-8132333,125499800
403,"choongnam",159,20131226,148,5,4094377700,0,4062433337,2025037730,2445844,110762670,105896120,0,-76372463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3854779260,0,3861625753,1946642195,2016273,125256495,123529614,0,-130086715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,72,"same","2013",4,74.5,222.5,411,239598440,0,200807584,78395535,429571,-14493825,-17633494,0,53714252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,"choongnam",159,20110926,149,5,1713748130,154048910,1544841142,909009899,31802043,102079,0,5121384,41436658,357458089,343908989,0,13549100,2254348972,2233148972,2e+07,0,460466782,460466782,0,0,0,2151340279,0,1375262760,95080680,1244314310,706161059,11188471,2835680,0,2035530,42185031,381360427,375949827,0,5410600,2168594065,2146794065,2e+07,0,440050871,440050871,0,0,0,2109903621,0,30,28,"same","2011",6,29,178,412,338485370,58968230,300526832,202848840,20613572,-2733601,0,3085854,-748373,-23902338,-32040838,0,8138500,85754907,86354907,0,0,20415911,20415911,0,0,0,41436658,0
410,"choongbuk",165,19930614,136,5,3094658040,222734030,2657350485,1980105436,32010723,144936631,119622621,0,101647617,312222173,300440703,153970,11781470,6820441501,6798386472,11600000,0,4369717698,449946425,0,3919771273,2699995376,2762945976,0,1936572996,244686608,1768654401,1346670959,14770056,168281415,133345599,0,-230279372,1110167515,1097083225,111310,13084290,6280818830,6253089455,17450000,0,4729687986,695803642,0,4033884344,3005150732,2661298359,0,69,57,"same","1993",24,63,199,413,1158085044,-21952578,888696084,633434477,17240667,-23344784,-13722978,0,331926989,-797945342,-796642522,42660,-1302820,539622671,545297017,-5850000,0,-359970288,-245857217,0,-114113071,-305155356,101647617,0
413,"gyeonggi",168,19970228,49,4,558362470,74434148,548290004,282685213,3138900,1281313631,33462261,0,-1342536413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160742200,130524845,761417108,459099355,1045466,120385797,70385797,0,149459916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,"same","1997",20,33,82,414,-602379730,-56090697,-213127104,-176414142,2093434,1160927834,-36923536,0,-1491996329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,"gyeonggi",177,20110415,167,5,447103000,142333923,258151404,119127000,11819784,0,0,8752055,49685402,281135896,233613481,1890000,47522415,2143993603,2143993603,0,0,58003560,33540871,0,24462689,0,2367125939,0,464957000,109673776,315326399,73569006,368343,0,0,0,40325168,38130018,0,0,38130018,2212408193,2212408193,0,0,1022401481,49244180,0,973157301,0,1228136730,0,11,10,"same","2011",6,10.5,177.5,415,-17854000,32660147,-57174995,45557994,11451441,0,0,8752055,9360234,243005878,233613481,1890000,9392397,-68414590,-68414590,0,0,-964397921,-15703309,0,-948694612,0,1138989209,0
424,"jeonnam",33,20011012,0,6,22330305917,848465677,18492554091,12322408350,423628901,1304816893,417949094,415894516,1692203641,18292922272,18184287157,3728960464,108635115,13076229994,12656386688,312415620,0,15827363792,12859729048,0,2967634744,0,15541788474,0,22395094765,849208518,18055026392,11388845170,483447584,1574477731,571079590,553752070,1846077638,17088185795,17018788324,3084698893,69397471,12393573118,11730061607,310415620,0,15632174080,12881803375,0,2750370705,0,13849584833,0,74,1,"non","2001",16,37.5,37.5,416,-64788848,-742841,437527699,933563180,-59818683,-269660838,-153130496,-137857554,-153873997,1204736477,1165498833,644261571,39237644,682656876,926325081,2e+06,0,195189712,-22074327,0,217264039,0,1692203641,0
425,"gyeonggi",74,20010530,0,7,18339061749,0,17601165049,6824241310,31454472,21226325,20955825,690333412,57791435,3706256229,3706256229,1055425050,0,7787147419,7339147419,2.4e+08,0,1938709765,1893266800,0,45442965,0,9554693883,8116872841,19115032632,0,18247170860,7250613555,41234195,74334514,56334513,161647510,673113943,4588940545,4588940545,1188603560,0,7162189675,6820409675,133780000,0,3176627772,1376741520,0,1799886252,1.74e+09,8574502448,7136681406,20,19,"same","2001",16,19.5,19.5,417,-775970883,0,-646005811,-426372245,-9779723,-53108189,-35378688,528685902,-615322508,-882684316,-882684316,-133178510,0,624957744,518737744,106220000,0,-1237918007,516525280,0,-1754443287,-1.74e+09,980191435,980191435
429,"gyeonggi",116,20010101,150,4,14242664951,1726174241,11487224105,6279155191,27234504,860727881,847168144,18532940,177240288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13072334528,1629290187,10605787403,5655639953,126003904,810119292,689457853,18015170,135126380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"non","2001",16,0,150,418,1170330423,96884054,881436702,623515238,-98769400,50608589,157710291,517770,42113908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
